Retired point with ll = -21155.04486872641; accept = 0.10344827586206896; next nmcmc = 145
Retired point with ll = -21155.035804457948; accept = 0.15172413793103448; next nmcmc = 145
Retired point with ll = -21154.99561108363; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -21154.924630654223; accept = 0.09655172413793103; next nmcmc = 145
Retired point with ll = -21154.720274587744; accept = 0.20689655172413793; next nmcmc = 145
Retired point with ll = -21154.701664598007; accept = 0.1793103448275862; next nmcmc = 145
Retired point with ll = -21154.698126412717; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -21154.67610985898; accept = 0.09655172413793103; next nmcmc = 145
Retired point with ll = -21154.634440813417; accept = 0.1793103448275862; next nmcmc = 145
Retired point with ll = -21154.623063633793; accept = 0.15172413793103448; next nmcmc = 145
Retired point with ll = -21154.588673706774; accept = 0.10344827586206896; next nmcmc = 145
Retired point with ll = -21154.54969256575; accept = 0.2; next nmcmc = 145
Retired point with ll = -21154.547095892573; accept = 0.18620689655172415; next nmcmc = 145
Retired point with ll = -21154.52861637634; accept = 0.1103448275862069; next nmcmc = 145
Retired point with ll = -21154.52794502596; accept = 0.0896551724137931; next nmcmc = 145
Retired point with ll = -21154.515896902238; accept = 0.06206896551724138; next nmcmc = 145
Retired point with ll = -21154.512614576295; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -21154.494098565003; accept = 0.2; next nmcmc = 145
Retired point with ll = -21154.47612078266; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -21154.470811643805; accept = 0.09655172413793103; next nmcmc = 145
Retired point with ll = -21154.457465729236; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -21154.3603879956; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -21154.25722050763; accept = 0.07586206896551724; next nmcmc = 145
Retired point with ll = -21154.2091684513; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -21154.20094314217; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -21154.171859838683; accept = 0.0896551724137931; next nmcmc = 145
Retired point with ll = -21154.167953631888; accept = 0.15172413793103448; next nmcmc = 145
Retired point with ll = -21154.155887883673; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -21154.123051798837; accept = 0.08275862068965517; next nmcmc = 145
Retired point with ll = -21154.08873414777; accept = 0.06206896551724138; next nmcmc = 145
Retired point with ll = -21154.041807090518; accept = 0.041379310344827586; next nmcmc = 146
Retired point with ll = -21153.991376821432; accept = 0.18493150684931506; next nmcmc = 146
Retired point with ll = -21153.97012138707; accept = 0.1917808219178082; next nmcmc = 146
Retired point with ll = -21153.956888578847; accept = 0.136986301369863; next nmcmc = 146
Retired point with ll = -21153.95624400273; accept = 0.2328767123287671; next nmcmc = 145
Retired point with ll = -21153.953704750962; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -21153.892909021313; accept = 0.06896551724137931; next nmcmc = 146
Retired point with ll = -21153.88649136361; accept = 0.21232876712328766; next nmcmc = 146
Retired point with ll = -21153.8701162173; accept = 0.1780821917808219; next nmcmc = 145
Retired point with ll = -21153.735952827607; accept = 0.15172413793103448; next nmcmc = 145
Retired point with ll = -21153.637460214384; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -21153.625254155457; accept = 0.11724137931034483; next nmcmc = 145
Retired point with ll = -21153.617373267953; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -21153.56434719145; accept = 0.2482758620689655; next nmcmc = 145
Retired point with ll = -21153.55753948572; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -21153.494084183232; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -21153.489918517367; accept = 0.2; next nmcmc = 145
Retired point with ll = -21153.475855601624; accept = 0.2206896551724138; next nmcmc = 145
Retired point with ll = -21153.46421747306; accept = 0.18620689655172415; next nmcmc = 145
Retired point with ll = -21153.42164598339; accept = 0.0896551724137931; next nmcmc = 145
Retired point with ll = -21153.370679729127; accept = 0.07586206896551724; next nmcmc = 145
Retired point with ll = -21153.310680809; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -21153.28891284006; accept = 0.18620689655172415; next nmcmc = 145
Retired point with ll = -21153.254687805344; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -21153.251794712643; accept = 0.10344827586206896; next nmcmc = 145
Retired point with ll = -21153.24772440777; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -21153.2335624865; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -21153.220583536742; accept = 0.1724137931034483; next nmcmc = 145
Retired point with ll = -21153.191247500257; accept = 0.10344827586206896; next nmcmc = 145
Retired point with ll = -21153.09386849682; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -21153.055354871623; accept = 0.19310344827586207; next nmcmc = 145
Retired point with ll = -21153.037361923314; accept = 0.07586206896551724; next nmcmc = 145
Retired point with ll = -21153.00956937144; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -21153.00089664739; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -21152.99555057283; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -21152.603178684836; accept = 0.020689655172413793; next nmcmc = 146
Retired point with ll = -21152.582170004025; accept = 0.18493150684931506; next nmcmc = 146
Retired point with ll = -21152.509564776345; accept = 0.1232876712328767; next nmcmc = 146
Retired point with ll = -21152.488308323926; accept = 0.1232876712328767; next nmcmc = 146
Retired point with ll = -21152.38511275099; accept = 0.1506849315068493; next nmcmc = 146
Retired point with ll = -21152.367313921197; accept = 0.1917808219178082; next nmcmc = 146
Retired point with ll = -21152.33388534271; accept = 0.2191780821917808; next nmcmc = 146
Retired point with ll = -21152.317247879757; accept = 0.136986301369863; next nmcmc = 146
Retired point with ll = -21152.302247325664; accept = 0.0410958904109589; next nmcmc = 146
Retired point with ll = -21152.298248280753; accept = 0.1643835616438356; next nmcmc = 146
Retired point with ll = -21152.25875734384; accept = 0.11643835616438356; next nmcmc = 146
Retired point with ll = -21152.229175802226; accept = 0.2191780821917808; next nmcmc = 146
Retired point with ll = -21152.173219701646; accept = 0.22602739726027396; next nmcmc = 146
Retired point with ll = -21152.14818081759; accept = 0.2534246575342466; next nmcmc = 146
Retired point with ll = -21152.113370592375; accept = 0.2054794520547945; next nmcmc = 146
Retired point with ll = -21152.01149821116; accept = 0.1506849315068493; next nmcmc = 146
Retired point with ll = -21152.008449453944; accept = 0.22602739726027396; next nmcmc = 146
Retired point with ll = -21151.998288513732; accept = 0.10273972602739725; next nmcmc = 146
Retired point with ll = -21151.99490512195; accept = 0.1232876712328767; next nmcmc = 146
Retired point with ll = -21151.9765256242; accept = 0.15753424657534246; next nmcmc = 146
Retired point with ll = -21151.956246361962; accept = 0.1232876712328767; next nmcmc = 146
Retired point with ll = -21151.840427901545; accept = 0.15753424657534246; next nmcmc = 146
Retired point with ll = -21151.816016805114; accept = 0.19863013698630136; next nmcmc = 146
Retired point with ll = -21151.720281261154; accept = 0.14383561643835616; next nmcmc = 146
Retired point with ll = -21151.71981677386; accept = 0.1095890410958904; next nmcmc = 146
Retired point with ll = -21151.71016367931; accept = 0.14383561643835616; next nmcmc = 146
Retired point with ll = -21151.67809021646; accept = 0.23972602739726026; next nmcmc = 146
Retired point with ll = -21151.63842173839; accept = 0.18493150684931506; next nmcmc = 146
Retired point with ll = -21151.607507507135; accept = 0.13013698630136986; next nmcmc = 146
Retired point with ll = -21151.54260156898; accept = 0.1095890410958904; next nmcmc = 146
Retired point with ll = -21151.363622094614; accept = 0.18493150684931506; next nmcmc = 146
Retired point with ll = -21151.335340971964; accept = 0.0547945205479452; next nmcmc = 146
Retired point with ll = -21151.333272022377; accept = 0.18493150684931506; next nmcmc = 146
Retired point with ll = -21151.331164525895; accept = 0.15753424657534246; next nmcmc = 146
Retired point with ll = -21151.282928108983; accept = 0.17123287671232876; next nmcmc = 146
Retired point with ll = -21151.251855644517; accept = 0.1095890410958904; next nmcmc = 146
Retired point with ll = -21151.173665451475; accept = 0.21232876712328766; next nmcmc = 146
Retired point with ll = -21151.082778632157; accept = 0.2328767123287671; next nmcmc = 146
Retired point with ll = -21151.078583962273; accept = 0.18493150684931506; next nmcmc = 146
Retired point with ll = -21151.041698002064; accept = 0.1506849315068493; next nmcmc = 145
Retired point with ll = -21150.992726191816; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -21150.965238150016; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -21150.952100492224; accept = 0.06206896551724138; next nmcmc = 146
Retired point with ll = -21150.871947912434; accept = 0.19863013698630136; next nmcmc = 146
Retired point with ll = -21150.828718877947; accept = 0.1506849315068493; next nmcmc = 146
Retired point with ll = -21150.824693819046; accept = 0.15753424657534246; next nmcmc = 145
Retired point with ll = -21150.807868047013; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -21150.79187203788; accept = 0.1724137931034483; next nmcmc = 145
Retired point with ll = -21150.772137870834; accept = 0.06896551724137931; next nmcmc = 146
Retired point with ll = -21150.719564503765; accept = 0.11643835616438356; next nmcmc = 146
Retired point with ll = -21150.684143160717; accept = 0.2191780821917808; next nmcmc = 146
Retired point with ll = -21150.671880118996; accept = 0.10273972602739725; next nmcmc = 146
Retired point with ll = -21150.647128103974; accept = 0.1780821917808219; next nmcmc = 146
Retired point with ll = -21150.644977909353; accept = 0.15753424657534246; next nmcmc = 145
Retired point with ll = -21150.627405787924; accept = 0.19310344827586207; next nmcmc = 145
Retired point with ll = -21150.590536455355; accept = 0.1724137931034483; next nmcmc = 145
Retired point with ll = -21150.53035986263; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -21150.50620561161; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -21150.480468469414; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -21150.447392319053; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -21150.415491732776; accept = 0.1103448275862069; next nmcmc = 145
Retired point with ll = -21150.403662825265; accept = 0.1724137931034483; next nmcmc = 145
Retired point with ll = -21150.3557939051; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -21150.350020505957; accept = 0.1103448275862069; next nmcmc = 145
Retired point with ll = -21150.265914252563; accept = 0.22758620689655173; next nmcmc = 145
Retired point with ll = -21150.135960704833; accept = 0.18620689655172415; next nmcmc = 145
Retired point with ll = -21150.112254237203; accept = 0.10344827586206896; next nmcmc = 145
Retired point with ll = -21149.997871937812; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -21149.951317747636; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -21149.8748365848; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -21149.871875248813; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -21149.87016008559; accept = 0.15172413793103448; next nmcmc = 145
Retired point with ll = -21149.7841066754; accept = 0.20689655172413793; next nmcmc = 145
Retired point with ll = -21149.74334608059; accept = 0.09655172413793103; next nmcmc = 145
Retired point with ll = -21149.69208360303; accept = 0.09655172413793103; next nmcmc = 145
Retired point with ll = -21149.67907289846; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -21149.672975295936; accept = 0.20689655172413793; next nmcmc = 145
Retired point with ll = -21149.66370659758; accept = 0.2; next nmcmc = 145
Retired point with ll = -21149.658442329426; accept = 0.1724137931034483; next nmcmc = 145
Retired point with ll = -21149.615446245447; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -21149.552034725504; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -21149.550031099137; accept = 0.06206896551724138; next nmcmc = 145
Retired point with ll = -21149.484310170657; accept = 0.2; next nmcmc = 145
Retired point with ll = -21149.479051268198; accept = 0.06206896551724138; next nmcmc = 145
Retired point with ll = -21149.457685650195; accept = 0.09655172413793103; next nmcmc = 145
Retired point with ll = -21149.45718699835; accept = 0.10344827586206896; next nmcmc = 145
Retired point with ll = -21149.448294723385; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -21149.416234584092; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -21149.33155878316; accept = 0.06896551724137931; next nmcmc = 146
Retired point with ll = -21149.283411369226; accept = 0.1917808219178082; next nmcmc = 146
Retired point with ll = -21149.27360808759; accept = 0.1643835616438356; next nmcmc = 145
Retired point with ll = -21149.271703001243; accept = 0.06206896551724138; next nmcmc = 146
Retired point with ll = -21149.2074107588; accept = 0.0684931506849315; next nmcmc = 146
Retired point with ll = -21149.15673733602; accept = 0.14383561643835616; next nmcmc = 146
Retired point with ll = -21149.12902954757; accept = 0.22602739726027396; next nmcmc = 146
Retired point with ll = -21149.12183271728; accept = 0.03424657534246575; next nmcmc = 146
Retired point with ll = -21149.109790043567; accept = 0.23972602739726026; next nmcmc = 146
Retired point with ll = -21149.091666552835; accept = 0.1506849315068493; next nmcmc = 146
Retired point with ll = -21148.953004516305; accept = 0.1232876712328767; next nmcmc = 146
Retired point with ll = -21148.938622470232; accept = 0.10273972602739725; next nmcmc = 146
Retired point with ll = -21148.912828977365; accept = 0.1780821917808219; next nmcmc = 146
Retired point with ll = -21148.84261148879; accept = 0.1643835616438356; next nmcmc = 146
Retired point with ll = -21148.83663640904; accept = 0.1643835616438356; next nmcmc = 146
Retired point with ll = -21148.819275221816; accept = 0.136986301369863; next nmcmc = 146
Retired point with ll = -21148.76185096217; accept = 0.19863013698630136; next nmcmc = 146
Retired point with ll = -21148.76155550787; accept = 0.136986301369863; next nmcmc = 146
Retired point with ll = -21148.746245875314; accept = 0.1917808219178082; next nmcmc = 146
Retired point with ll = -21148.745823054072; accept = 0.17123287671232876; next nmcmc = 146
Retired point with ll = -21148.72668103836; accept = 0.2191780821917808; next nmcmc = 146
Retired point with ll = -21148.704087899583; accept = 0.17123287671232876; next nmcmc = 146
Retired point with ll = -21148.599847395173; accept = 0.2465753424657534; next nmcmc = 146
Retired point with ll = -21148.575265084906; accept = 0.13013698630136986; next nmcmc = 146
Retired point with ll = -21148.567319575053; accept = 0.14383561643835616; next nmcmc = 146
Retired point with ll = -21148.485594756065; accept = 0.22602739726027396; next nmcmc = 146
Retired point with ll = -21148.288963983556; accept = 0.11643835616438356; next nmcmc = 146
Retired point with ll = -21148.278066862655; accept = 0.17123287671232876; next nmcmc = 146
Retired point with ll = -21148.138980884847; accept = 0.10273972602739725; next nmcmc = 146
Retired point with ll = -21148.122702156736; accept = 0.19863013698630136; next nmcmc = 145
Retired point with ll = -21148.119836392005; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -21148.114630432126; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -21148.096387663147; accept = 0.1793103448275862; next nmcmc = 145
Retired point with ll = -21148.082573817024; accept = 0.11724137931034483; next nmcmc = 145
Retired point with ll = -21148.047253877186; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -21148.01902070111; accept = 0.1103448275862069; next nmcmc = 145
Retired point with ll = -21148.01565384741; accept = 0.1724137931034483; next nmcmc = 145
Retired point with ll = -21148.01109054131; accept = 0.1103448275862069; next nmcmc = 145
Retired point with ll = -21147.9570453089; accept = 0.15172413793103448; next nmcmc = 145
Retired point with ll = -21147.948009396314; accept = 0.1724137931034483; next nmcmc = 145
Retired point with ll = -21147.945142030418; accept = 0.15172413793103448; next nmcmc = 145
Retired point with ll = -21147.905923688795; accept = 0.1793103448275862; next nmcmc = 145
Retired point with ll = -21147.85248600714; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -21147.823284316622; accept = 0.11724137931034483; next nmcmc = 145
Retired point with ll = -21147.819500167443; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -21147.776533416938; accept = 0.15172413793103448; next nmcmc = 145
Retired point with ll = -21147.770214200395; accept = 0.1793103448275862; next nmcmc = 145
Retired point with ll = -21147.74123042695; accept = 0.2206896551724138; next nmcmc = 145
Retired point with ll = -21147.70453981745; accept = 0.1724137931034483; next nmcmc = 145
Retired point with ll = -21147.686595845684; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -21147.667060282783; accept = 0.1724137931034483; next nmcmc = 145
Retired point with ll = -21147.652434528296; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -21147.631133116796; accept = 0.11724137931034483; next nmcmc = 145
Retired point with ll = -21147.597711252612; accept = 0.18620689655172415; next nmcmc = 145
Retired point with ll = -21147.5809863797; accept = 0.06896551724137931; next nmcmc = 145
Retired point with ll = -21147.578220329146; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -21147.5732035536; accept = 0.09655172413793103; next nmcmc = 145
Retired point with ll = -21147.549796885534; accept = 0.11724137931034483; next nmcmc = 145
Retired point with ll = -21147.526346929582; accept = 0.18620689655172415; next nmcmc = 145
Retired point with ll = -21147.475917355492; accept = 0.06896551724137931; next nmcmc = 145
Retired point with ll = -21147.453838947353; accept = 0.20689655172413793; next nmcmc = 145
Retired point with ll = -21147.374341852123; accept = 0.18620689655172415; next nmcmc = 145
Retired point with ll = -21147.371684377435; accept = 0.1103448275862069; next nmcmc = 145
Retired point with ll = -21147.361149266122; accept = 0.11724137931034483; next nmcmc = 145
Retired point with ll = -21147.29285801772; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -21147.19517385118; accept = 0.18620689655172415; next nmcmc = 145
Retired point with ll = -21147.178799578705; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -21147.116754952935; accept = 0.06896551724137931; next nmcmc = 145
Retired point with ll = -21147.069849354153; accept = 0.20689655172413793; next nmcmc = 145
Retired point with ll = -21147.024150298275; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -21146.999129203272; accept = 0.11724137931034483; next nmcmc = 145
Retired point with ll = -21146.9746652517; accept = 0.2; next nmcmc = 145
Retired point with ll = -21146.927194752974; accept = 0.2; next nmcmc = 145
Retired point with ll = -21146.8889852978; accept = 0.2; next nmcmc = 145
Retired point with ll = -21146.86434793883; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -21146.861466236598; accept = 0.0896551724137931; next nmcmc = 145
Retired point with ll = -21146.742913473518; accept = 0.2; next nmcmc = 145
Retired point with ll = -21146.677977950523; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -21146.60133160274; accept = 0.09655172413793103; next nmcmc = 145
Retired point with ll = -21146.58107687369; accept = 0.1103448275862069; next nmcmc = 145
Retired point with ll = -21146.57850393634; accept = 0.11724137931034483; next nmcmc = 145
Retired point with ll = -21146.548574495017; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -21146.523554582567; accept = 0.2413793103448276; next nmcmc = 145
Retired point with ll = -21146.519830373494; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -21146.51233312969; accept = 0.19310344827586207; next nmcmc = 145
Retired point with ll = -21146.436113865184; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -21146.41451697194; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -21146.412954873755; accept = 0.06896551724137931; next nmcmc = 145
Retired point with ll = -21146.221901953413; accept = 0.2; next nmcmc = 145
Retired point with ll = -21146.218909902913; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -21146.116644763457; accept = 0.23448275862068965; next nmcmc = 145
Retired point with ll = -21146.11338612717; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -21146.101762321643; accept = 0.1724137931034483; next nmcmc = 145
Retired point with ll = -21146.086211312282; accept = 0.1103448275862069; next nmcmc = 145
Retired point with ll = -21145.991914072736; accept = 0.07586206896551724; next nmcmc = 145
Retired point with ll = -21145.946645531552; accept = 0.2206896551724138; next nmcmc = 145
Retired point with ll = -21145.926706812697; accept = 0.07586206896551724; next nmcmc = 145
Retired point with ll = -21145.875752221214; accept = 0.1793103448275862; next nmcmc = 145
Retired point with ll = -21145.837808885055; accept = 0.09655172413793103; next nmcmc = 145
Retired point with ll = -21145.797158338355; accept = 0.1793103448275862; next nmcmc = 145
Retired point with ll = -21145.764065799878; accept = 0.20689655172413793; next nmcmc = 145
Retired point with ll = -21145.743913849885; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -21145.743568816957; accept = 0.06206896551724138; next nmcmc = 145
Retired point with ll = -21145.723204265585; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -21145.684349250176; accept = 0.09655172413793103; next nmcmc = 145
Retired point with ll = -21145.625962761376; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -21145.6117852314; accept = 0.10344827586206896; next nmcmc = 145
Retired point with ll = -21145.59273127584; accept = 0.034482758620689655; next nmcmc = 146
Retired point with ll = -21145.555053055676; accept = 0.1232876712328767; next nmcmc = 146
Retired point with ll = -21145.516160957195; accept = 0.136986301369863; next nmcmc = 146
Retired point with ll = -21145.500806343705; accept = 0.18493150684931506; next nmcmc = 145
Retired point with ll = -21145.461966860814; accept = 0.11724137931034483; next nmcmc = 146
Retired point with ll = -21145.371036292527; accept = 0.1232876712328767; next nmcmc = 146
Retired point with ll = -21145.35434139375; accept = 0.19863013698630136; next nmcmc = 145
Retired point with ll = -21145.32648847811; accept = 0.2206896551724138; next nmcmc = 145
Retired point with ll = -21145.32630135114; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -21145.27860905008; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -21145.26124537325; accept = 0.08275862068965517; next nmcmc = 145
Retired point with ll = -21145.25728690854; accept = 0.08275862068965517; next nmcmc = 146
Retired point with ll = -21145.20259277383; accept = 0.2054794520547945; next nmcmc = 146
Retired point with ll = -21145.17735690005; accept = 0.18493150684931506; next nmcmc = 145
Retired point with ll = -21145.067973337165; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -21145.04149883671; accept = 0.06896551724137931; next nmcmc = 146
Retired point with ll = -21145.03701725628; accept = 0.1095890410958904; next nmcmc = 146
Retired point with ll = -21145.01683600875; accept = 0.11643835616438356; next nmcmc = 146
Retired point with ll = -21145.015019919767; accept = 0.15753424657534246; next nmcmc = 146
Retired point with ll = -21144.978832708628; accept = 0.1095890410958904; next nmcmc = 146
Retired point with ll = -21144.883961011812; accept = 0.11643835616438356; next nmcmc = 146
Retired point with ll = -21144.82772340321; accept = 0.1506849315068493; next nmcmc = 146
Retired point with ll = -21144.7769066237; accept = 0.10273972602739725; next nmcmc = 146
Retired point with ll = -21144.756941423533; accept = 0.1095890410958904; next nmcmc = 146
Retired point with ll = -21144.723476084742; accept = 0.0821917808219178; next nmcmc = 146
Retired point with ll = -21144.64788783739; accept = 0.22602739726027396; next nmcmc = 146
Retired point with ll = -21144.613914326892; accept = 0.136986301369863; next nmcmc = 146
Retired point with ll = -21144.60358380218; accept = 0.1232876712328767; next nmcmc = 146
Retired point with ll = -21144.60036832022; accept = 0.1917808219178082; next nmcmc = 146
Retired point with ll = -21144.529287885765; accept = 0.17123287671232876; next nmcmc = 146
Retired point with ll = -21144.506090075753; accept = 0.1780821917808219; next nmcmc = 146
Retired point with ll = -21144.50300083789; accept = 0.13013698630136986; next nmcmc = 146
Retired point with ll = -21144.452175884908; accept = 0.22602739726027396; next nmcmc = 146
Retired point with ll = -21144.32036971128; accept = 0.15753424657534246; next nmcmc = 145
Retired point with ll = -21144.28562585856; accept = 0.1103448275862069; next nmcmc = 146
Retired point with ll = -21144.199058069564; accept = 0.1917808219178082; next nmcmc = 145
Retired point with ll = -21144.169267649202; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -21144.037578888874; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -21143.995433281347; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -21143.98735879689; accept = 0.1724137931034483; next nmcmc = 145
Retired point with ll = -21143.970680629413; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -21143.892493874297; accept = 0.11724137931034483; next nmcmc = 145
Retired point with ll = -21143.831015679763; accept = 0.22758620689655173; next nmcmc = 145
Retired point with ll = -21143.805871156026; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -21143.779493221624; accept = 0.1724137931034483; next nmcmc = 145
Retired point with ll = -21143.7676160941; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -21143.741810136748; accept = 0.2; next nmcmc = 145
Retired point with ll = -21143.65829880969; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -21143.607193762655; accept = 0.2; next nmcmc = 145
Retired point with ll = -21143.56566848995; accept = 0.10344827586206896; next nmcmc = 145
Retired point with ll = -21143.555100042788; accept = 0.18620689655172415; next nmcmc = 145
Retired point with ll = -21143.532440884093; accept = 0.10344827586206896; next nmcmc = 145
Retired point with ll = -21143.394825133128; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -21143.389047966208; accept = 0.1793103448275862; next nmcmc = 145
Retired point with ll = -21143.362808482874; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -21143.30341149691; accept = 0.06896551724137931; next nmcmc = 145
Retired point with ll = -21143.298707527814; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -21143.28657677183; accept = 0.1793103448275862; next nmcmc = 145
Retired point with ll = -21143.24986312826; accept = 0.09655172413793103; next nmcmc = 145
Retired point with ll = -21143.183779401083; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -21143.160068150926; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -21143.14514943876; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -21143.144855506114; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -21143.09990831523; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -21143.097645919086; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -21143.08718807897; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -21143.085159755658; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -21142.967027468858; accept = 0.10344827586206896; next nmcmc = 145
Retired point with ll = -21142.898875563948; accept = 0.10344827586206896; next nmcmc = 145
Retired point with ll = -21142.88521070672; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -21142.862515176646; accept = 0.08275862068965517; next nmcmc = 145
Retired point with ll = -21142.83576217932; accept = 0.12413793103448276; next nmcmc = 145
Retired point with ll = -21142.827840583086; accept = 0.15172413793103448; next nmcmc = 145
Retired point with ll = -21142.792769822856; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -21142.776506466354; accept = 0.06896551724137931; next nmcmc = 145
Retired point with ll = -21142.76504734654; accept = 0.1310344827586207; next nmcmc = 145
Retired point with ll = -21142.752267576238; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -21142.744591436407; accept = 0.0896551724137931; next nmcmc = 145
Retired point with ll = -21142.71062689274; accept = 0.20689655172413793; next nmcmc = 145
Retired point with ll = -21142.67829945566; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -21142.666547821435; accept = 0.07586206896551724; next nmcmc = 145
Retired point with ll = -21142.62729582654; accept = 0.2; next nmcmc = 145
Retired point with ll = -21142.585921241178; accept = 0.16551724137931034; next nmcmc = 145
Retired point with ll = -21142.52421493839; accept = 0.15862068965517243; next nmcmc = 145
Retired point with ll = -21142.432696885353; accept = 0.18620689655172415; next nmcmc = 145
Retired point with ll = -21142.385539090006; accept = 0.14482758620689656; next nmcmc = 145
Retired point with ll = -21142.358525212938; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -21142.31159439148; accept = 0.2482758620689655; next nmcmc = 145
Retired point with ll = -21142.26039743252; accept = 0.13793103448275862; next nmcmc = 145
Retired point with ll = -21142.196131258912; accept = 0.1724137931034483; next nmcmc = 145
Retired point with ll = -21142.195991665405; accept = 0.15172413793103448; next nmcmc = 145
